CELLNAME,INSTCOUNT,LOWERLEFT_X,LOWERLEFT_Y,WIDTH,HEIGHT,DEVCOUNT,FUBLIST,INSTCOUNT SUMMARY
yg0gan05nn1d3,18,0,-7830,1.856,1.566,15,bptargettagm:dcibbankd:dcl1muxd:dtdataryd:dtiobrkc:pmrrasidd:pmsndlrum:pmsndtagm,datap->(5) regf->(13)
yg0gan05nn1d5,84,0,-7830,1.856,1.566,15,bptargettagm:dcbdatan:dcipctls:dcregs:dcrotated:dsbofsetm:dsbqfast:dsbtagm:dtctls:fpaaddd:fpaalgd:ieslowuopd:moslaryd:mpcbobgfus:pmhsyns:pmsndtagm:roipaddd,datap->(16) regf->(24) rls->(44)
yg0gan05nn1d7,25,0,-7830,1.856,1.566,15,barsbd:dtctls:dtdataryd:dttagaryd:fpaalgd:pmrrasidd:roptrd,datap->(4) regf->(6) rls->(15)
yg0gan05nn1e0,127,0,-7830,1.972,1.566,17,alrmc:barsbd:bpnipd:bptargettagm:cbaddrm:dcbdatan:dcibbankd:dcibtagd:dcphyadrd:dtdataryd:dtiobrkc:fparndd:fpdpostd:fpmgensd:fpmwtreesd:iecrud:ieslowuopd:iftlbd:mldatamuxd:mlsqbd:mlsqd:mosnoopd:mosscdecd:msdecn:pmhsyns:pmpdearyd:pmrrasidd:pmsnddatam:raramc:rsldsetupc,datap->(43) regf->(77) rls->(7)
yg0gan05nn1e3,14,0,-7830,2.088,1.566,18,agsrfd:bptargettagm:dtctls:mosscdecd:pmsndlrum:pmsndtagm,datap->(1) regf->(7) rls->(6)
yg0gan05nn1e5,88,0,-7830,2.088,1.566,18,bptargettagm:cbbldm:dcibtagd:dciparrayd:dcipctls:dcphyadrd:dcregs:dtctls:dtiobrkc:dtmuxd:iecrud:iescratchd:iqnuked:mleccd:mlsqd:mosnoopd:mpcbobgfus:msdecn:pmdpregd:pmhsyns:pmrrasidd:rseusetupc,datap->(29) regf->(13) rls->(46)
yg0gan05nn1e7,74,0,-7830,2.204,1.566,20,barsbd:dcctagd:dcibbankd:dtctls:mldatarym:molscdecd:moslaryd:pmdpregd:pmsnddatam:roalc:roptrd,datap->(3) gigacell->(1) regf->(61) rls->(9)
yg0gan05nn1f0,78,0,-7830,2.32,1.566,22,agsrfd:bpstewd:cbauxm:dcbdatan:dcctagd:dcipctls:dcphyadrd:dcregs:dtctls:dtiobrkc:fpaaddd:fpdpostd:milomxid:mldatamuxd:molscdecd:mosnoopd:mpcbobgfus:pmdpregd:pmhsyns:pmpdearyd:pmrrasidd:pmsnddatam:pmsndlrum:raramc:roalc:rsldsetupc,datap->(18) regf->(31) rls->(29)
yg0gan05nn1f3,31,0,-7830,2.32,1.566,22,mlsqbd:pmdpregd:pmrrasidd,datap->(7) regf->(24)
yg0gan05nn1f5,86,0,-7830,2.436,1.566,24,bpstewd:cbaddrm:dcibtagd:dcipctls:dcl1bankd:dcphyadrd:dcregs:dtctls:dtiobrkc:dtmuxd:ifvcsbd:iqnuked:mlprefd:molraryd:molscdecd:mosnoopd:msdecn:pmdpregd:pmhsyns:pmrrasidd:raramc,datap->(26) regf->(55) rls->(5)
yg0gan05nn1f7,24,0,-7830,2.552,1.566,27,dcibtagd:dtiobrkc:fpdpostd:iescratchd:pmpdearyd:pmrrasidd,datap->(15) regf->(9)
yg0gan05nn1g0,108,0,-7830,2.668,1.566,28,barsbd:bpnipd:cbeccd:dcphyadrd:dtiobrkc:dttagaryd:fpaaddd:fpaalgd:fpdpostd:ifiqc:mlprefd:mlsqd:molhistd:mosld:mpcbobgfus:msram:pmdpregd:pmhsyns:pmsnddatam:rssched,datap->(69) regf->(36) rls->(3)
yg0gan05nn1g3,28,0,-7830,3.132,1.566,36,dciparrayd:dcphyadrd:dtmuxd:dttagaryd:fpmgensd:iqnuked:pmsndtagm,datap->(9) regf->(19)
yg0gan05nn1g5,55,0,-7830,3.248,1.566,38,bpstewd:dccstated:dcibtagd:dsbtagm:dttagaryd:fpaaddd:fpdpostd:mlecccorrd:mlprefd:mpcbobgfus:pmdpregd:rsldsetupc,datap->(20) regf->(34) rls->(1)
yg0gan05nn1g7,15,0,-7830,3.48,1.566,42,dcibtagd:dsbtagm:molraryd:mosraryd:pmsndtagm,regf->(15)
yg0gan05nn1h0,46,0,-7830,3.596,1.566,45,bpnipd:dclrud:dsbtagm:dtiobrkc:fpaaddd:ifldchainc:ifvcsbd:mleccd:mlsqd:mlstlruarym:molhistd,datap->(16) regf->(30)
yg0gan05nn1h3,4,0,-7830,4.176,1.566,51,pmdpregd,datap->(4)
yg0gan05nn1h5,23,0,-7830,4.756,1.566,57,bpnipd:dsbfilld:fpaaddd:iftlbd:misdbm:mlsqd,datap->(3) regf->(20)
yg0gan05nn1h7,4,0,-7830,5.104,1.566,67,pmdpregd,datap->(4)
yg0gan05nn1i0,9,0,-7830,5.916,1.566,81,fpaaddd:mosld:rssched,datap->(9)
yg0gan05nn1i3,1,0,-7830,6.148,1.566,85,ifvcsbd,datap->(1)
yg0gan05nn1i5,1,0,-7830,6.728,1.566,95,fpaaddd,datap->(1)
yg0gan05nn1j0,3,0,-7830,8.12,1.566,119,ifiqc:miromcfd,datap->(2) rom->(1)
yg0gan05nn1j5,3,0,-7830,10.092,1.566,150,pmhsyns,rls->(3)
yg0gan06ln1c5,24,0,-7830,2.088,1.566,14,mlsqbd:sabhub0dl:sabhub2dl,regf->(24)
yg0gan06ln1d0,4,0,-7830,2.204,1.566,16,sabhub2dl,regf->(4)
yg0gan06ln1d5,2,0,-7830,2.204,1.566,16,sabhub0dl,regf->(2)
yg0gan06ln1e0,1,0,-7830,2.668,1.566,21,dsbfilld,datap->(1)
yg0gan06ln1f0,4,0,-7830,2.9,1.566,25,rsldsetupc,regf->(4)
yg0gan06ln1f5,49,0,-7830,3.364,1.566,29,mldatamuxd:mlstlruarym,datap->(48) regf->(1)
yg0gan06ln1g5,8,0,-7830,4.06,1.566,44,cbbldm:cbsbfm,regf->(8)
yg0gan06ln1h0,1,0,-7830,4.872,1.566,54,mltagaryd,datap->(1)
yg0gan06ln1h5,4,0,-7830,5.452,1.566,68,mltagaryd,datap->(4)
yg0gan06nn1c5,16,0,-7830,2.088,1.566,14,bptargettagm,regf->(16)
yg0gan06nn1d0,4,0,-7830,2.204,1.566,16,bptargettagm,regf->(4)
yg0gan06nn1e0,4,0,-7830,2.668,1.566,21,barsbd,regf->(4)
yg0gan06nn1e5,12,0,-7830,2.784,1.566,22,barsbd,regf->(12)
yg0gan06nn1g5,4,0,-7830,4.06,1.566,44,fpaaddd,datap->(4)
yg0gan06nn1h0,32,0,-7830,4.872,1.566,54,bptargettagm,regf->(32)
yg0gan06nn1h5,2,0,-7830,5.452,1.566,68,bpbimodalm,regf->(2)
yg0gan06nn1i0,8,0,-7830,6.844,1.566,87,bpbimodalm:bpitargetm,regf->(8)
yg0gan06nn1i5,2,0,-7830,8.468,1.566,113,bpitargetm,regf->(2)
yg0gbf00ln1a0,949,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:alrmc:baaddpvd:barsbd:bpbimodalm:bpnipd:cbaddrm:cbblpm:cbbottomd:cbegrctls:cbfuses:cbismqs:cbpipes:cbpmas:cbregs:cbsbfm:cbtopd:dcl1bankd:dcphyadrd:dsbpfrqd:dsbtagm:exehsihrpt4d:exehsihrpt7d:exehsilrpt4d:exehsilrpt7d:fpactls:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpromrs:id1stvecs:idimmd456s:iduop456s:idxlat0d:ieslowcts:ieuni0cts:ieuni5cts:ifdatabankhd:ifdatabankld:ifdatachunkd:ifdatalatpard:ifldchainc:ifsnps:iqdecbyalls:mcdecs:mcdfxs:mcmnts:mcrrdd:mcscheds:mcwdbd:mifctlcs:miictls:misctlcs:mldfxd:mlpics:mlprefd:mlprefs:mlsnpd:mlsnps:mltagstlrd:molhistd:molscdecd:mpbgfm2alld:mpcbocohtrkd:mpcbodbd:mpcohtrks:mpgdxcd:mpiotrks:mpmcarbs:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:ncevnts:ncradecs:ncsteerd:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:raflc:rahtc:rsbpc:rscanc:rsimmc:shufgssed:sictls:sishufld,datap->(485) regf->(340) repeater->(5) rls->(119)
yg0gbf00ln1a3,46,0,-7830,0.464,1.566,4,barsbd:bpstewd:dtctls:dtiobrkc:iduop456s:ifiqc:iqdecbyalls:mcwdbd:moslnccd,datap->(7) regf->(20) rls->(19)
yg0gbf00ln1a5,727,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:barsbd:cbauxm:cbblpm:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbregs:cbsbfm:dsbnatrgd:dsbpfrqd:dsbtagm:fpactls:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmrctls:fpromrs:gsas:id1stvecs:idespdatam:idimmd456s:idqctln:iduop456s:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni1cts:ieuni5cts:ifldchainc:iqnuked:mcdecs:mcdfxs:mcmnts:mcscheds:mcwdbd:mifctlcs:miictls:misctlcs:mlctlc:mldfxd:mlprefs:mlsnpd:mlsnps:mltagaryd:mltagstlrd:mollaryd:mpbgfall2md:mpcbotrks:mpcohtrks:mpgdxcd:mpiordtrks:mpmcarbs:mpvtdefaztlbd:mpvtdefaztlbs:mpvtdtrks:msctrls:ncevnts:ncradecs:ncsteerd:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:raflc:rahtc:roperfs:rortbufd:rotests:rsimmc:sictls:siport0ctls,datap->(280) regf->(100) rls->(347)
yg0gbf00ln1a7,14,0,-7830,0.464,1.566,4,barsbd:idespdatam:ifldchainc:iqdecbyalls:iqsteerd:moslnccd:mpbgfm2alld:musthrpt9,datap->(6) regf->(5) repeater->(1) rls->(2)
yg0gbf00ln1b0,1535,0,-7830,0.58,1.566,4,alrmc:alroxd:baaddpvd:barsbd:bpbitarym:bpitargetm:bpnipd:bptargettrgm:cbaddrm:cbadpm:cbakpm:cbblpm:cbbottomd:cbcltstd:cbeccd:cbivpm:cbsbfm:cbtopd:dcbdatan:dcibbankd:dcl1bankd:dclrud:dcm:dcphyadrd:dcrotated:dcsetmuxd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbtagm:dtdataryd:dttagaryd:exehsih0rptd:exehsil0rptd:exevie1rptd:fpmgenfd:fpmwtreesd:gioddr2crep10:gioddr2crep4:gioddr2crep7:gioddr2crep8:giolgcpwr:idespdatam:idqctln:iealumx5c:ifdatabankhd:ifdatabankld:ifdatalatpard:ifldchainc:iqnuked:iqsteerd:lldatbnk:mccmuxd:mcrpqd:mcrrdd:mcwdbd:mldatamuxd:mldatarym:mlsnpd:mltagaryd:mltagarym:molhistd:mollaryd:molraryd:mosscdecd:mpbgfall2md:mpbgfm2alld:mpcbocohtrkd:mpcbodbd:mpgdxcd:mpgfxtrkd:mpiorddbd:mpiowrdbd:mpmcarbd:mpringifcd:mpvtdefaztrkd:mpvtigdtlbtrkd:mspatchm:musthrpt9:mustvrpt15:ncsteerd:pcierf16d:pmsndlrum:ptpromprog:raflc:ralatdpc:raphtc:rareclc:rsbpc:rsbpd:rscanc:rseusetupc:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc:sabhub0dh:sdcm:sishufld:sisttnic,datap->(703) gigacell->(4) regf->(802) repeater->(26)
yg0gbf00ln1b3,461,0,-7830,0.58,1.566,4,alrmc:barsbd:cbadam:cbauxm:cbblpm:exevie1rptd:fparndd:fpmrndd:gioddr2crep3:gioddrclk:iealumx5c:iealumxc:ifdataparityd:ifldchainc:iqsteerd:lldatbnk:mcrrdd:mldatarym:moslaryd:moslnccd:mosraryd:mosscdecd:mpbgfm2alld:rareclc:rsbpc,datap->(174) gigacell->(3) regf->(281) repeater->(3)
yg0gbf00ln1b5,698,0,-7830,0.58,1.566,4,agdecfltc:agp1ctls:alrsd:baaddpvd:barsbd:bpbimodalm:bpbitarym:bpitargetm:bpnipd:bptargettagm:bptargettrgm:cbakpm:cbauxm:cbbldm:cbblpm:cbingctls:cbismqs:cbpmas:dcibbankd:dcl1bankd:dclrud:dcrotated:dcsetmuxd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbsortd:dtdataryd:exevie1rptd:fpdqremd:fpmctlfs:fpmgenfd:gsas:id1stvecs:idqctln:idxlat0d:iealumx5c:iealumxc:ifdatabankhd:ifdatabankld:ifiqc:ifldchainc:iqcmons:iqlipm:iqnuked:iqsteerd:lltagbnk:mcdfxs:mcrpqd:mcrrdd:mcwdbd:mifctlcs:miictls:misctlcs:mlctlc:mldatarym:mldfxd:mlsnps:mltagaryd:mltagarym:molhistd:mollaryd:molscdecd:moslaryd:moslnccd:mosraryd:mosscdecd:mpbgfall2md:mpbgfm2alld:mpcbocohtrkd:mpcohtrks:mpgdxcd:mpgfxtrkd:mpringifcd:mpvtdtrks:msctrls:ncsteerd:pcieutills:ptpcfsms:ptpcuctls:raflc:roipaddd:rsbpc:rscanc:rsldmtxc:rssimdprfhc:rssimdprflc:sictls:sisttnic,datap->(274) gigacell->(5) regf->(372) repeater->(2) rls->(45)
yg0gbf00ln1b7,98,0,-7830,0.58,1.566,4,cbbldm:dtctls:exevfplrpt1d:idespdatam:iealumx5c:iqsteerd:mcwdbd:mltagaryd:mollaryd:mosscdecd:mpcbocohtrkd:musthrpt7:roipaddd:rsbpd:sisttnic,datap->(19) regf->(75) repeater->(3) rls->(1)
yg0gbf00ln1c0,1219,0,-7830,0.58,1.566,4,agdecfltc:agp1ctls:baaddpvd:bandcount:barsbd:bpglobalm:bpitargetm:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbblpm:cbbottomd:cbcltstd:cbeccd:cbegrctls:cbfuses:cbingctls:cbivpm:cbpmas:cbregs:cbsbfm:cbtopd:dcbdatan:dcctagd:dcibtagd:dcl1muxd:dclrud:dcphyadrd:dcrotated:dcsetmuxd:dsbdata45d:dsbfilld:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbqslow:dsbsortd:dsbtagm:dtdataryd:exehfphrpt6d:exehfplrpt6d:exehienrpt3d:exehienrpt4d:exevfplrpt1d:exevie1rptd:fpactls:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmrctls:fpmrndd:fpmwtreesd:fpromrs:gioddr2crep1:gioddrclk:giodpl:giodpp:gsas:id1stvecs:idespdatam:idimmd456s:idqctln:idxlat0d:idxlat456d:iealumx5c:iealumxc:iecrud:iescratchd:ieslowcts:ieuni0cts:ieuni1cts:ifdatachunkd:ifiqc:ifldchainc:ifsnps:iqcmons:iqlipm:iqnuked:iqsteerd:mccmuxd:mcdfxs:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:misctlcs:mlctlc:mldatamuxd:mldatarym:mldfxd:mlpics:mlsnpd:mlsnps:mlstlruarym:mltagaryd:mltagarym:mollaryd:molscdecd:moslaryd:moslnccd:mosscdecd:mpbgfall2md:mpbgfm2alld:mpcbocohtrkd:mpcbodbd:mpcbotrks:mpcohtrks:mpgdxcd:mpgfxtrkd:mpgodlatd:mpiorddbd:mpiordtrks:mpmcarbd:mpmcarbs:mpringifcd:mpvtdefaztlbs:mpvtdefaztrkd:mpvtigdtlbtrkd:msctrls:msdecn:msidvrpt21:mspatchm:musthrpt9:mustvrpt15:ncradecs:ncsteerd:pcielanes:pciepli4s:pcietl16pegs:pmdpregd:pmpdearyd:ptpcfsms:ptpcioregs:ptpcuctls:ptpram:rabygend:ractlc:raflc:ralatdpc:rareclc:roalc:roctlregc:roipaddd:roperfs:rotests:rsbpc:rscanc:rsfpprfhc:rsfpprflc:rsimmc:rsintprfc:rsldsetupc:rssimdprfhc:rssimdprflc:sabhub2dl:saedfxs:shufgssed:sisttnic,clk->(2) datap->(415) gigacell->(2) regf->(588) repeater->(81) rls->(131)
yg0gbf00ln1c3,26,0,-7830,0.58,1.566,4,baaddpvd:bpitargetm:cbcltstd:dsbtagm:exevie1rptd:idespdatam:ifiqc:iqdecbyalls:iqnuked:iqsteerd:mcrrdd:mltagaryd:mosraryd:mosscdecd:mspatchm:rsbpc:sisttnic,datap->(14) regf->(10) repeater->(1) rls->(1)
yg0gbf00ln1c5,376,0,-7830,0.58,1.566,4,agdecfltc:agp1ctls:baaddpvd:barsbd:bpbitarym:cbadpm:cbbenm:cbblpm:cbfuses:cbingctls:cbpmas:dcibbankd:dclrud:dcrotated:dcsetmuxd:dsbimmexpd:dsbofsetm:dsbpfrqd:dsbqfast:dtiobrkc:exehienrpt3d:exehienrpt4d:fpactls:fpmctlss:fpmgenfd:fpmrctls:fpmrndd:fpmwtreesd:gioddr2crep10:gioddr2crep7:gioddr2crep8:gsas:idimmd456s:idqctln:idxlat0d:idxlat456d:iealumx5c:iealumxc:ieplas:ieslowcts:ieuni1cts:ieuni5cts:ifdatachunkd:ifldchainc:iqlipm:iqnuked:iqsteerd:mcdfxs:mcrrdd:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:misctlcs:mlctlc:mldfxd:mlpics:mlsnpd:mltagaryd:molscdecd:moslnccd:mosraryd:mpcbocohtrkd:mpcbodbd:mpgdxcd:mpiordtrks:mpmcarbs:mpringifcd:mpvtdefaztlbd:msctrls:mspatchm:mustvrpt15:ncradecs:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pmdpregd:ptpcfsms:ptpcioregs:ractlc:raflc:rareclc:roperfs:rsbpd:rsldmtxc:siport0ctls,datap->(137) regf->(129) repeater->(31) rls->(79)
yg0gbf00ln1c7,48,0,-7830,0.696,1.566,5,baaddpvd:barsbd:cbaddrm:cbakpm:exehsih0rptd:exehsil0rptd:fpmgenfd:gioddr2crep7:iealumx5c:ifldchainc:iqsteerd:mpringifcd:msdecn:sisttnic,datap->(27) regf->(11) repeater->(10)
yg0gbf00ln1d0,1121,0,-7830,0.696,1.566,5,agp1ctls:agsrfd:alrmc:alroxd:alrsd:baaddpvd:barsbd:bpbitarym:bpitargetm:bpnipd:bptargettagm:bptargettrgm:cbaddrm:cbadpm:cbakpm:cbauxm:cbbldm:cbblpm:cbcltstd:cbeccd:cbivpm:cbpipes:cbpmas:cbringturnd:cbsbfm:cbtopd:compensatortop:corecompensator:dcbdatan:dcibbankd:dcibtagd:dclrud:dcphyadrd:dcrotated:dsbdata23d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbqfast:dsbsortd:dtdataryd:dttagaryd:exehienrpt3d:exehienrpt4d:exevie1rptd:exevmirpt1d:fpactls:fpdqremd:fpmctlfs:fpmgenfd:fpmrctls:fpromrs:gioddr2crep0:gioddr2crep10:gioddr2crep5:gioddr2crep7:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giodpl:giodpp:giopcichunk:giopcicom:idimmd456s:idqctln:idqimmd:idxlat0d:iealumx5c:iealumxc:iecrcs:iecrud:iemulhd:ieshiftmxd:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifdatabankhd:ifdatabankld:ifdatalatpard:ifiqc:ifldchainc:ifsnps:iqlipm:iqnuked:iqsteerd:lltagbnk:mccompensator:mcrpqd:mcrrdd:mcwdbd:mifctlcs:miictls:misctlcs:mlpics:mlprefs:mlsnpd:mlstlruarym:mltagaryd:mltagarym:molhistd:mosld:mosnoopd:mpbgfall2md:mpbgfm2alld:mpcbocohtrkd:mpgdxcd:mpgfxtrkd:mpiorddbd:mpiowrdbd:mpmcarbd:mpringifcd:mpvtdefaztlbd:mpvtigdtlbtrkd:msdecn:mspatchm:msuipmuxn:ncsteerd:pcielanes:pciepli4s:pcieutills:ptpcfsms:ptpcioregs:rabygend:raflc:raphtc:rareclc:roalc:robttd:rostalld:rsbpd:rscanc:rsfpprfhc:rsfpprflc:rsimmc:rsintprfc:rsldmtxc:rssched:rssimdprfhc:rssimdprflc:sabhub0dh:sabhub0dl:sabhub1dh:sawcompensator:sictls:sisttnic:thprobemif,clk->(1) datap->(519) gigacell->(3) regf->(477) repeater->(57) rls->(61) rom->(3)
yg0gbf00ln1d3,93,0,-7830,0.696,1.566,6,cbauxm:cbblpm:cbsbfm:dcl1bankd:dcrotated:dsbnatrgd:dsbsortd:dsbtagm:exevfplrpt1d:fpmgenfd:gioddr2crep2:gioddr2crep5:gioddr2crep6:iealumx5c:ifdatalatpard:ifiqc:ifldchainc:iqnuked:mltagaryd:moslnccd:mpmcarbd:msuipmuxn:rahtc:sabhub1dh:sabhub2dh,datap->(53) regf->(34) repeater->(6)
yg0gbf00ln1d5,706,0,-7830,0.696,1.566,6,agdecfltc:agp1ctls:alrmc:bpbitarym:bpitargetm:bptargettagm:cbaddrm:cbadpm:cbauxm:cbbldm:cbblpm:cbegrctls:cbfuses:cbingctls:cbregs:cbsbfm:dcrotated:dsbdata23d:dsbpfrqd:dsbqfast:dsbsortd:dtctls:exehsih0rptd:exehsil0rptd:fpactls:fpmctlfs:fpmctlss:fpmgenfd:fpmrctls:fpmrndd:fpmwtreesd:fpromrs:gioddr2crep2:gioddr2crep4:giodpl:giodpp:giopcichunk:giopcicom:gsas:idespdatam:idimmd456s:iduop456s:idxlat0d:iealumx5c:iealumxc:iecrcs:ieslowcts:ieuni5cts:ifiqc:ifldchainc:ifsnps:iqcmons:iqlipm:iqsteerd:mcdfxs:mcrpqd:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:misctlcs:mlctlc:mldfxd:mlpics:mlsnps:mlstlruarym:mltagaryd:moslnccd:mpbgfall2md:mpbgfm2alld:mpcbocohtrkd:mpcbotrks:mpgdxcd:mpgfxtrkd:mpiotrks:mpmcarbs:mpringifcd:mpvtdefaztlbd:mpvtdtrks:msctrls:msdecn:mspatchm:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcieutills:ptpcfsms:ractlc:raflc:raphtc:rolbrm:roperfs:rsbpc:rsbpd:saedfxs:shufgssed:sictls:sisttnic,datap->(489) regf->(98) repeater->(18) rls->(101)
yg0gbf00ln1d7,78,0,-7830,0.696,1.566,7,barsbd:bpbitarym:bpitargetm:cbakpm:dcphyadrd:dsbnatrgd:exehienrpt3d:exehienrpt4d:exevmirpt1d:gioddr2crep0:gioddr2crep6:gioddr2crep8:giopcirpt:iealumxc:ifldchainc:iqsteerd:mcrrdd:moslnccd:msdecn:rortbufd:rsbpc:sisttnic,datap->(29) regf->(18) repeater->(31)
yg0gbf00ln1e0,912,0,-7830,0.812,1.566,8,agdecfltc:agp1ctls:alrmc:baaddpvd:barsbd:bpbimodalm:bpbitarym:bpnipd:bptargettrgm:cbadam:cbaddrm:cbadpm:cbakpm:cbauxm:cbbenm:cbbldm:cbblpm:cbeccd:cbivpm:cbregs:cbtopd:dcctagd:dcibbankd:dcibtagd:dclrud:dcphyadrd:dcrotated:dsbdata01d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbpfrqd:dsbqslow:dsbtagm:dtiobrkc:dttagaryd:exehmi1rptd:exehsih0rptd:exehsil0rptd:fpdqremd:fpmctlfs:fpmctlss:fpmgenfd:fpmrctls:fpmrndd:fpmwtreesd:fpromrs:gioddr2crep4:gioddrclk:gioddrcmdn:gioddrcmds:gioddrcomp:gioddrdata:giodpl:giodpp:giolgcana:giolgcpcudbg:idqctln:idqimmd:idqued:iduop456s:idxlat0d:iealumx5c:iealumxc:iecrcs:iecrud:iemulhd:ieslowcts:ifiqc:ifldchainc:iqlipm:iqnuked:iqsteerd:mccmuxd:mcrpqd:mcrrdd:mifctlcs:miictls:mipresrfd:misctlcs:mlctlc:mldatamuxd:mldfxd:mlprefd:mlprefs:mlsqbd:mlstlruarym:mltagaryd:molhistd:mollaryd:molscdecd:mosld:mpbgfm2alld:mpcbocohtrkd:mpgdxcd:mpgfxtrkd:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:mpvtigdtlbtrkd:msdecn:msidvrpt21:msidvrpt23:mspatchm:ncevnts:ncsteerd:pcierf16d:pcierf8dmid:pcietl16pegs:pmrrasidd:ptpcfsms:ptpcuctls:rabygend:raflc:ralatdpc:roalc:roipaddd:rostalld:rsbpc:rsbpd:rscanc:rsfpprfhc:rsfpprflc:rsimmc:rsintprfc:rsldsetupc:rssimdprfhc:rssimdprflc:sabhub0dh:sabhub0dl:sabhub1dl:scdpd:sictls:sishufld:sisttnic,datap->(400) regf->(422) repeater->(49) rls->(39) rom->(2)
yg0gbf00ln1e3,114,0,-7830,0.812,1.566,8,barsbd:bptargettrgm:cbakpm:cbblpm:cbcltstd:dsbnatrgd:dsbtagm:exevie1rptd:gioddr2crep5:giolgcana:iealumxc:iemulhd:ifiqc:ifldchainc:iqsteerd:mldatamuxd:mlprefd:mltagaryd:moslnccd:msdecn:pmsndtagm:rareclc:rsldmtxc:sisttnic,datap->(52) regf->(60) repeater->(2)
yg0gbf00ln1e5,777,0,-7830,0.812,1.566,8,agdecfltc:agp1ctls:alrmc:barsbd:bpbimodalm:bpbitarym:bpnipd:bptargettagm:cbaddrm:cbadpm:cbakpm:cbauxm:cbbldm:cbblpm:cbcltstd:cbegrctls:cbfuses:cbingctls:cbpipes:cbpmas:cbregs:dccstated:dcsetmuxd:dsbdata23d:dsbfilld:dsbimmdatad:dsbpfrqd:exehsihrpt4d:exehsilrpt4d:exehsilrpt7d:fpactls:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmrctls:fpmwtreesd:gioddr2crep0:gioddr2crep2:gioddr2crep5:giodpl:giodpp:giopcichunk:gsas:id1stvecs:idimmd456s:idqctln:idqimmd:iduop456s:idxlat0d:idxlat456d:iealumx5c:iecrcs:iemulhd:iemulld:ieplas:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifiqc:ifldchainc:ifsnps:iqcmons:iqdecbyalls:iqlipm:iqnuked:iqsteerd:mcdfxs:mcscheds:mcwdbd:micrctlc:mifctlcs:miictls:misctlcs:mlctlc:mldatamuxd:mldfxd:mlpics:mlprefs:mlsnps:mlsqbd:mlstlruarym:mltagaryd:mltagstlrd:mollaryd:molscdecd:mpbgfall2md:mpcbocohtrkd:mpcbotrks:mpcohtrks:mpgdxcd:mpiordtrks:mpvtdefaztlbs:mpvtigdtlbtrkd:msctrls:msdecn:msram:msuipmuxn:ncevnts:ncradecs:ncsteerd:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:rabygend:ractlc:raflc:raphtc:roctlregc:rolbrm:rostalld:rotests:rsbpc:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc:saedfxs:sictls:siport0ctls:sishufld:sisttnic,datap->(154) regf->(256) repeater->(8) rls->(357) rom->(2)
yg0gbf00ln1e7,136,0,-7830,0.812,1.566,9,barsbd:bpbitarym:cbbldm:cbblpm:cbcltstd:dccstated:dclrud:dsbsortd:dtctls:exehfphrpt5d:exehfphrpt6d:exehfplrpt5d:exehfplrpt6d:gioddr2crep0:gioddr2crep2:gioddr2crep7:gioddrcomp:iduop456s:iemulhd:ifldchainc:iqdecbyalls:iqnuked:mollaryd:mosnoopd:mpgfxtrkd:mpmcarbd:mpvtdefaztrkd:msdecn:pmsndtagm:rareclc:rsbpd:scdpd:sisttnic,datap->(51) regf->(46) repeater->(31) rls->(8)
