YG MAJOR,YG MINOR,YG CELL NAME,NOMINAL YG CELL NAME,AI MAJOR,AI MINOR,AI CELL NAME,MAPPING COUNT,LIB,DRAWN OR ESTIMATED,QUALITY,SHORTS/GRID,INTERFACE,X SCALE FACTOR,X GROWTH (PITCHES),Y SCALE FACTOR,LATEST CHECKIN DATE,LATEST CHECKIN OWNER,ORIGINAL CHECKIN DATE,ORIGINAL CHECKIN OWNER,COMMENTS,TOTAL INSTANCES,YG CELL WIDTH,YG CELL HEIGHT,YG CELL AREA,YG INSTANCE AREA,YG POLY PITCHES,YG DEVCOUNT,AI CELL WIDTH,AI CELL HEIGHT,AI POLY PITCHES,CSV GENERATION DATE,INSTANCE SUMMARY,FUB USAGE
yg4din,yg4din00nn0,yg4din00nn0e7,yg4din00nn0e7,ai3din,ai3din00nn0,ai3din00nn0e7,1,,,,,,,,,,,,,,1093,0.464,1.566,0.726624,794.200032,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(773) regf->(243) rls->(77),aglad:agp1ctls:agsrfd:alrmc:baaddpvd:barsbd:bpbimodalm:bpglobalm:bpnipd:cbingctls:cbismqs:cbpipes:cbregs:dcipctls:dcregs:dcsetmuxd:dsbdata23d:dtctls:dtiobrkc:dtmuxd:fpaaddd:fpaalgd:fpactls:fpmgenfd:fpmgensd:fpromrs:idimmd456s:idqctln:idxlat0d:iealumx5c:iealumxc:iemulhd:ieslowuopd:ifldchainc:iqdecbyalls:iqnuked:iqsteerd:mihimxsd:mldatamuxd:mlsnpd:mlsqd:mltagaryd:mltagstlrd:molscdecd:mosscdecd:mpcohtrks:msctrls:msdecn:msuipmuxn:ncradecs:pmrrasidd:rabygend:ractlc:raramc:roalc:roperfs:roptrd:rsuopc:siaesd:sishiftd
yg4din,yg4din00nn0,yg4din00nn0f0,yg4din00nn0f0,ai3din,ai3din00nn0,ai3din00nn0f0,1,,,,,,,,,,,,,,4570,0.464,1.566,0.726624,3320.67168,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(2124) regf->(1655) repeater->(30) rls->(757) rom->(4),agdecfltc:aglad:agsrfd:alrmc:alroxd:baaddpvd:barsbd:bpbitarym:bpnipd:bpstewd:bptargettagm:cbaddrm:cbakpm:cbbldm:cbbvam:cbegrctls:cbivpm:cbpipes:cbregs:dcbdatan:dcctagd:dcibtagd:dciparrayd:dcipctls:dclrud:dcphyadrd:dcregs:dcrotated:dcsetmuxd:dsbdata01d:dsbfilld:dsbimmdatad:dsbimmexpd:dsbofsetm:dsbpfrqd:dsbqfast:dtctls:dtdataryd:dtiobrkc:dtmuxd:dttagaryd:fpaaddd:fpaalgd:fpactls:fparndd:fpdpostd:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmgensd:fpmrndd:fpmwtreesd:fpshufld:idimmd456s:idqctln:idqued:iduop456s:idxlat0d:idxlat456d:iealumx5c:iemulld:iescratchd:ieshiftmxd:ieslowuopd:ieuni1cts:ifiqc:ifldchainc:iftlbd:iqlipm:iqnuked:iqsteerd:micrctlc:mifctlcs:mihimxsd:milomxid:misctlcs:misdbm:mlctlc:mldatamuxd:mldfxd:mleccd:mlidirepd:mlpics:mlprefs:mlsnpd:mlsnps:mlsqbd:mlsqd:mlstlruarym:mltagaryd:mltagstlrd:molhistd:molraryd:molscdecd:mosld:moslnccd:mosscdecd:mpcbotrks:mpcohtrks:msctrls:msdecn:msidvrpt21:mspatchm:msram:msuipmuxn:ncevnts:ncradecs:ncsteerd:pmdpregd:pmhsyns:pmpdearyd:pmrrasidd:pmsndlrum:pmsndtagm:rabygend:ractlc:raflc:ralatdpc:raphtc:raramc:roctlregc:roptrd:rostalld:rowbac:rsbpc:rscanc:rsimmc:rsintprfc:rsldsetupc:scdpd:shufgssed:sishiftd:sisttnic
yg4din,yg4din00nn0,yg4din00nn0f3,yg4din00nn0f3,ai3din,ai3din00nn0,ai3din00nn0f3,1,,,,,,,,,,,,,,1523,0.464,1.566,0.726624,1106.648352,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(794) regf->(478) rls->(251),agdecfltc:baaddpvd:barsbd:bpbitarym:cbblpm:cbingctls:cbismqs:cbpipes:cbregs:dcctagd:dcibtagd:dcipctls:dcregs:dsbdata01d:dsbfilld:dsbqfast:dsbsortd:dtctls:dtiobrkc:dtmuxd:fpaaddd:fpaalgd:fpactls:fpmctlss:fpmgenfd:fpmrctls:fpromrs:id1stvecs:idimmd456s:idqctln:iduop456s:idxlat0d:idxlat456d:iealumx5c:iemulld:ieuni1cts:ifldchainc:ifsnps:iqdecbyalls:iqlipm:iqnuked:micrctlc:milomxfd:mirsmxid:mldfxd:mlsnps:mlsqbd:mlsqd:mltagstlrd:mollaryd:mosld:moslnccd:mosscdecd:mpcbobgfus:mpcohtrks:msctrls:msdecn:ncradecs:pmdpregd:pmsndtagm:rabygend:ractlc:raflc:roperfs:rsuopc:siaesd:sishiftd
yg4din,yg4din00nn0,yg4din00nn0f5,yg4din00nn0f5,ai3din,ai3din00nn0,ai3din00nn0f5,1,,,,,,,,,,,,,,1522,0.464,1.566,0.726624,1105.921728,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(803) regf->(424) repeater->(2) rls->(293),agdecfltc:agsrfd:alrmc:alroxd:barsbd:bpbitarym:bpitargetm:bpnipd:bpstewd:bptargettagm:cbegrctls:cbingctls:cbismqs:cbpipes:cbregs:dcbdatan:dcibtagd:dcipctls:dcphyadrd:dcsetmuxd:dsbdata01d:dsbdata23d:dsbdata45d:dsbfilld:dsbimmexpd:dsbnatrgd:dsbofsetm:dsbqfast:dtctls:dtiobrkc:dtmuxd:dttagaryd:exehienrpt6d:fpaaddd:fpaalgd:fpactls:fparndd:fpdqremd:fpmctlss:fpmgensd:fpmrctls:fpmrndd:fpmwtreesd:id1stvecs:idimmd456s:idqctln:idqimmd:iduop456s:idxlat0d:idxlat456d:iealumx5c:iemulld:ieshiftmxd:ieslowcts:ieslowuopd:ieuni0cts:ieuni1cts:ifldchainc:ifsnps:iftlbd:iqdecbyalls:iqlipm:mihimxsd:milomxid:misdbm:mlctlc:mldatamuxd:mldfxd:mleccd:mlpics:mlprefs:mlsnps:mltagstlrd:mollaryd:mosld:moslnccd:mpcbotrks:msctrls:msdecn:mspatchm:msuipmuxn:ncevnts:ncradecs:pmdpregd:pmhsyns:pmrrasidd:pmsnddatam:rabygend:ractlc:raphtc:roalc:roperfs:roptrd:rowbac:rscanc:rsintprfc:shufgssed:sishiftd:sisttnic
yg4din,yg4din00nn0,yg4din00nn0f7,yg4din00nn0f7,ai3din,ai3din00nn0,ai3din00nn0f7,1,,,,,,,,,,,,,,830,0.464,1.566,0.726624,603.09792,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(411) regf->(415) rls->(4),aglad:agsrfd:alrmc:barsbd:bpbitarym:bptargettagm:cbregs:dcibbankd:dcsetmuxd:dsbfilld:dsbqslow:dtiobrkc:fpaaddd:fpaalgd:fpmgensd:fpmrctls:idqctln:idxlat456d:iealumx5c:ieshiftmxd:ifdatabankhd:ifdatabankld:iqdecbyalls:iqnuked:iqsteerd:mihimxfd:milomxfd:milomxsd:misdbm:mldatamuxd:mlprefd:mlsqbd:mlsqd:mltagaryd:molraryd:molscdecd:mosscdecd:msdecn:pmrrasidd:rabygend:raflc:raramc:roipaddd:rscanc:rsuopc
yg4din,yg4din00nn0,yg4din00nn0g0,yg4din00nn0g0,ai3din,ai3din00nn0,ai3din00nn0g0,1,,,,,,,,,,,,,,2439,0.58,1.566,0.90828,2215.29492,5,6,,,,Fri Dec 12 09:52:19 2008,datap->(1232) regf->(423) repeater->(15) rls->(765) rom->(4),agdecfltc:agmead:agsrfd:alrmc:baaddpvd:barsbd:bpglobalm:bpitargetm:bpnipd:bpstewd:bptargettagm:bptargettrgm:cbaddrm:cbegrctls:cbingctls:cbpipes:cbregs:dcbdatan:dcctagd:dcibtagd:dciparrayd:dcipctls:dcphyadrd:dcsetmuxd:dsbdata01d:dsbfilld:dsbimmexpd:dsbpfrqd:dsbqfast:dsbtagm:dtctls:dtiobrkc:dtmuxd:dttagaryd:exehmi1rptd:fpaaddd:fpaalgd:fpactls:fparndd:fpdpostd:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmgensd:fpmrctls:fpmrndd:id1stvecs:idqctln:idqued:iduop456s:idxlat0d:idxlat456d:iealumx5c:iealumxc:iemulhd:iemulld:ieslowcts:ifiqc:ifldchainc:ifsnps:ifvcsbd:iqcmons:iqdecbyalls:iqnuked:mifctlcs:mihimxsd:milomxfd:misctlcs:misdbm:mlctlc:mldatamuxd:mldfxd:mlpics:mlsnps:mlsqd:mltagaryd:mltagstlrd:molraryd:mosld:moslnaryd:mosscdecd:mpcbobgfus:mpcbotrks:mpcohtrks:msctrls:msdecn:msidvrpt21:msram:msuipmuxn:ncevnts:ncradecs:ncsteerd:pmhsyns:pmpdearyd:pmrrasidd:pmsndtagm:rabygend:ractlc:ralatdpc:raphtc:raramc:roalc:roctlregc:roperfs:roptrd:rortbufd:rostalld:rscanc:shufgssed:sishufhd:sishufld:sisttnic
yg4din,yg4din00nn0,yg4din00nn0g3,yg4din00nn0g3,ai3din,ai3din00nn0,ai3din00nn0g3,1,,,,,,,,,,,,,,366,0.58,1.566,0.90828,332.43048,5,6,,,,Fri Dec 12 09:52:19 2008,datap->(192) regf->(135) rls->(39),aglad:bpbitarym:bptargettrgm:cbakpm:dcctagd:dcipctls:dsbfilld:dtctls:dtiobrkc:dtmuxd:fpaaddd:fpactls:fpmgensd:fpmrctls:id1stvecs:idqctln:iduop456s:idxlat0d:idxlat456d:iemulhd:ieshiftmxd:iqdecbyalls:iqnuked:iqsteerd:milomxfd:misdbm:mosld:msctrls:msuipmuxn:ractlc:roipaddd:rortbufd
yg4din,yg4din00nn0,yg4din00nn0g5,yg4din00nn0g5,ai3din,ai3din00nn0,ai3din00nn0g5,1,,,,,,,,,,,,,,886,0.58,1.566,0.90828,804.73608,5,6,,,,Fri Dec 12 09:52:19 2008,datap->(478) regf->(181) repeater->(7) rls->(220),agdecfltc:aglad:agmead:agp1ctls:agsrfd:alrmc:alroxd:baaddpvd:barsbd:bpnipd:bpstewd:bptargettagm:bptargettrgm:cbingctls:cbivpm:cbpipes:cbregs:dcibtagd:dcipctls:dcrotated:dsbdata23d:dsbfilld:dsbimmdatad:dtctls:dttagaryd:fpaaddd:fpaalgd:fpactls:fparndd:fpdpostd:fpdqremd:fpmctlss:fpmrctls:fpmrndd:id1stvecs:idimmd456s:idqctln:iduop456s:idxlat0d:idxlat456d:iealumxc:iemulld:ieshiftmxd:ifsnps:iqcmons:iqdecbyalls:iqlipm:iqnuked:milomxsd:mlctlc:mldfxd:mltagaryd:mltagstlrd:molscdecd:moslnccd:msctrls:msdecn:msidvrpt13:msuipmuxn:ncradecs:ractlc:raramc:rolbrm:roperfs:roptrd:rowbac:rscanc:rsuopc:sishiftd
yg4din,yg4din00nn0,yg4din00nn0g7,yg4din00nn0g7,ai3din,ai3din00nn0,ai3din00nn0g7,1,,,,,,,,,,,,,,311,0.58,1.566,0.90828,282.47508,5,6,,,,Fri Dec 12 09:52:19 2008,datap->(170) regf->(132) rls->(9),agdecfltc:agsrfd:baaddpvd:barsbd:bpnipd:dcbdatan:dsbdata01d:dsbfilld:dsbofsetm:dsbqfast:dtctls:dtiobrkc:fpaaddd:fpaalgd:fparndd:fpmgenfd:fpmgensd:fpmrndd:idqctln:iealumx5c:ieshiftmxd:ieslowuopd:iqcmons:iqdecbyalls:mlsnpd:mlsqd:mltagaryd:moslnccd:msdecn:msram:pmpdearyd:pmsndtagm:raflc:rscanc:rsldsetupc:sishiftd
yg4din,yg4din00nn0,yg4din00nn0h0,yg4din00nn0h0,ai3din,ai3din00nn0,ai3din00nn0h0,1,,,,,,,,,,,,,,1951,0.812,1.566,1.271592,2480.875992,7,8,,,,Fri Dec 12 09:52:19 2008,datap->(997) regf->(369) repeater->(118) rls->(458) rom->(9),agdecfltc:baaddpvd:barsbd:bpnipd:bpstewd:cbbvam:cbegrctls:cbingctls:cbivpm:cbpipes:cbregs:dcbdatan:dccstated:dcibtagd:dcipctls:dcphyadrd:dcsetmuxd:dsbdata01d:dsbdata23d:dsbfilld:dsbimmdatad:dsbpfrqd:dsbqfast:dtctls:dtiobrkc:dtmuxd:dttagaryd:exehmi1rptd:fpaaddd:fpaalgd:fpactls:fparndd:fpdpostd:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmgensd:fpmrctls:fpmrndd:idimmd456s:idqctln:idqued:idxlat0d:idxlat456d:iemulhd:iemulld:ieshiftmxd:ieslowuopd:ieuni0cts:ifiqc:ifldchainc:iftlbd:ifvcsbd:iqcmons:iqnuked:iqsteerd:mifctlcs:miromcfd:misctlcs:misdbm:mlctlc:mlcwaymux2:mldatamuxd:mldfxd:mleccd:mlpics:mlprefs:mlsnpd:mlsqbd:mlsqd:mlstlruarym:mltagaryd:mltagstlrd:mollaryd:molraryd:mosld:moslnaryd:moslnccd:mpcbotrks:msctrls:msdecn:msidvrpt13:mspatchm:msram:msuipmuxn:ncevnts:ncradecs:pmhsyns:ractlc:raflc:raramc:roctlregc:rowbac:rscanc:rsldsetupc:rssched:sishiftd:sisttnic
yg4din,yg4din00nn0,yg4din00nn0h3,yg4din00nn0h3,ai3din,ai3din00nn0,ai3din00nn0h3,1,,,,,,,,,,,,,,186,0.696,1.566,1.089936,202.728096,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(161) regf->(25),aglad:bpprednpriod:dccstated:dcphyadrd:dsbfilld:dttagaryd:fpaalgd:fpmgensd:iemulld:ieshiftmxd:mlecccorrd:mltagaryd:msdecn:rsuopc
yg4din,yg4din00nn0,yg4din00nn0h5,yg4din00nn0h5,ai3din,ai3din00nn0,ai3din00nn0h5,1,,,,,,,,,,,,,,179,0.696,1.566,1.089936,195.098544,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(100) regf->(79),agsrfd:bpbitarym:bpnipd:bpprednpriod:bpstewd:bptargettagm:dcbdatan:dccstated:fpaaddd:fpaalgd:iealumxc:mlsqd:mlstlruarym:mltagaryd:msdecn:rabygend:raflc:raramc:rssched
yg4din,yg4din00nn0,yg4din00nn0h7,yg4din00nn0h7,ai3din,ai3din00nn0,ai3din00nn0h7,1,,,,,,,,,,,,,,382,0.812,1.566,1.271592,485.748144,7,10,,,,Fri Dec 12 09:52:19 2008,datap->(330) regf->(52),barsbd:bpnipd:bpprednpriod:dcibbankd:fpaaddd:fparndd:fpmrndd:idqctln:ifvcsbd:iqlipm:iqsteerd:mlsqd:mlstlruarym:msdecn:pmpdearyd:pmrrasidd:raflc:rsldmtxc
yg4din,yg4din00nn0,yg4din00nn0i0,yg4din00nn0i0,ai3din,ai3din00nn0,ai3din00nn0i0,1,,,,,,,,,,,,,,21,0.928,1.566,1.453248,30.518208,8,12,,,,Fri Dec 12 09:52:19 2008,datap->(11) regf->(10),dcphyadrd:fpaaddd:fparndd:fpmgenfd:fpmgensd:ifvcsbd:rscanc
yg4din,yg4din00nn0,yg4din00nn0i3,yg4din00nn0i3,ai3din,ai3din00nn0,ai3din00nn0i3,1,,,,,,,,,,,,,,68,0.928,1.566,1.453248,98.820864,8,12,,,,Fri Dec 12 09:52:19 2008,datap->(57) regf->(11),bpbitarym:bpprednpriod:iqnuked:iqsteerd
yg4din,yg4din00nn0,yg4din00nn0i5,yg4din00nn0i5,ai3din,ai3din00nn0,ai3din00nn0i5,1,,,,,,,,,,,,,,37,1.276,1.566,1.998216,73.933992,11,18,,,,Fri Dec 12 09:52:19 2008,datap->(21) regf->(16),bpitargetm:bpnipd:dcl1bankd:fpaaddd:mleccd:mltagaryd
yg4din,yg4din00nn0,yg4din00nn0i7,yg4din00nn0i7,ai3din,ai3din00nn0,ai3din00nn0i7,1,,,,,,,,,,,,,,13,1.392,1.566,2.179872,28.338336,12,20,,,,Fri Dec 12 09:52:19 2008,datap->(1) regf->(12),bptargettagm:fpmrndd:mlsnpd
yg4din,yg4din00nn0,yg4din00nn0j0,yg4din00nn0j0,ai3din,ai3din00nn0,ai3din00nn0j0,1,,,,,,,,,,,,,,19,1.508,1.566,2.361528,44.869032,13,22,,,,Fri Dec 12 09:52:19 2008,datap->(17) regf->(2),bpitargetm:fpaaddd:iqsteerd
yg4din,yg4din00nn0,yg4din00nn0j3,yg4din00nn0j3,ai3din,ai3din00nn0,ai3din00nn0j3,1,,,,,,,,,,,,,,2,1.74,1.566,2.72484,5.44968,15,26,,,,Fri Dec 12 09:52:19 2008,datap->(2),bpnipd:fpaaddd
yg4din,yg4din00nn0,yg4din00nn0j5,yg4din00nn0j5,ai3din,ai3din00nn0,ai3din00nn0j5,1,,,,,,,,,,,,,,5,1.972,1.566,3.088152,15.44076,17,30,,,,Fri Dec 12 09:52:19 2008,datap->(2) regf->(3),bpbitarym:fpaaddd:fparndd:rsldmtxc
yg4dna,yg4dna02ln0,yg4dna02ln0a0,yg4dna02nn0a0,ai3dna,ai3dna02ln0,ai3dna02ln0a0,1,,,,,,,,,,,,,,73,0.464,1.566,0.726624,53.043552,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(72) regf->(1),cbblpm:dsbsortd:ncsteerd
yg4dna,yg4dna02ln0,yg4dna02ln0a5,yg4dna02nn0a5,ai3dna,ai3dna02ln0,ai3dna02ln0a5,1,,,,,,,,,,,,,,,0.464,1.566,0.726624,,4,4,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02ln0,yg4dna02ln0b0,yg4dna02nn0b0,ai3dna,ai3dna02ln0,ai3dna02ln0b0,1,,,,,,,,,,,,,,235,0.464,1.566,0.726624,170.75664,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(8) gigacell->(4) regf->(142) rls->(81),barsbd:dcibbankd:dcregs:dsbfilld:fpactls:fpmctlss:gsas:idxlat0d:ieslowcts:lldatbnk:mcwdbd:mpcohtrks:msctrls:ncradecs:raflc:roperfs
yg4dna,yg4dna02ln0,yg4dna02ln0b5,yg4dna02nn0b5,ai3dna,ai3dna02ln0,ai3dna02ln0b5,1,,,,,,,,,,,,,,,0.464,1.566,0.726624,,4,4,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02ln0,yg4dna02ln0c0,yg4dna02nn0c0,ai3dna,ai3dna02ln0,ai3dna02ln0c0,1,,,,,,,,,,,,,,454,0.464,1.566,0.726624,329.887296,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(71) gigacell->(2) regf->(223) rls->(158),cbingctls:cbpipes:dcibbankd:dcregs:dsbfilld:fpactls:fpmctlss:fpmrctls:gsas:id1stvecs:idxlat0d:ieslowcts:lltagbnk:mldfxd:molscdecd:mpcohtrks:mpgdxcd:mpmcarbd:msctrls:ncradecs:ractlc:raflc:raphtc:rareclc:roperfs:rotests:sabhub0dh:saedfxs
yg4dna,yg4dna02ln0,yg4dna02ln0c5,yg4dna02nn0c5,ai3dna,ai3dna02ln0,ai3dna02ln0c5,1,,,,,,,,,,,,,,66,0.464,1.566,0.726624,47.957184,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(64) regf->(2),molscdecd:mosraryd
yg4dna,yg4dna02ln0,yg4dna02ln0d0,yg4dna02nn0d0,ai3dna,ai3dna02ln0,ai3dna02ln0d0,1,,,,,,,,,,,,,,2621,0.696,1.566,1.089936,2856.722256,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(19) regf->(19) rls->(2583),agdecfltc:baaddpvd:cbakpm:cbegrctls:cbfuses:cbingctls:cbpipes:dcregs:fpactls:fpmctlfs:fpmctlss:fpmrctls:gsas:idxlat0d:ieslowcts:mcdecs:mcmnts:mifctlcs:miictls:mldfxd:molscdecd:mpcbocohtrkd:mpcbotrks:mpcohtrks:mpgdxcd:mpiordtrks:mpmcarbs:mpvtdtrks:msctrls:ncevnts:ncradecs:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:rareclc:roctlregc:rotests:sabhub0dh:sabhub1dh:saedfxs:sanoas
yg4dna,yg4dna02ln0,yg4dna02ln0d5,yg4dna02nn0d5,ai3dna,ai3dna02ln0,ai3dna02ln0d5,1,,,,,,,,,,,,,,2,0.696,1.566,1.089936,2.179872,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(2),msuipmuxn
yg4dna,yg4dna02ln0,yg4dna02ln0e0,yg4dna02nn0e0,ai3dna,ai3dna02ln0,ai3dna02ln0e0,1,,,,,,,,,,,,,,1096,0.696,1.566,1.089936,1194.569856,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(148) regf->(11) rls->(937),agdecfltc:cbegrctls:cbfuses:cbingctls:cbpipes:dsbsortd:fpactls:fpmctlfs:fpmctlss:fpromrs:gsas:idxlat0d:ieslowcts:lldatifcm:mcdecs:mcmnts:mcscheds:miictls:mldfxd:molscdecd:mpcbocohtrkd:mpcohtrks:mpiordtrks:mpmcarbs:mpvtdtrks:msctrls:ncevnts:ncradecs:ncsteerd:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:ptpcfsms:ptpcioregs:ptpcuctls:raflc:roctlregc:roperfs:rotests:saedfxs:sanoas:scdpd
yg4dna,yg4dna02ln0,yg4dna02ln0e5,yg4dna02nn0e5,ai3dna,ai3dna02ln0,ai3dna02ln0e5,1,,,,,,,,,,,,,,2,0.696,1.566,1.089936,2.179872,6,8,,,,Fri Dec 12 09:52:19 2008,datap->(2),msdecn
yg4dna,yg4dna02ln0,yg4dna02ln0f0,yg4dna02nn0f0,ai3dna,ai3dna02ln0,ai3dna02ln0f0,1,,,,,,,,,,,,,,414,0.928,1.566,1.453248,601.644672,8,12,,,,Fri Dec 12 09:52:19 2008,datap->(74) regf->(18) rls->(322),agdecfltc:cbegrctls:cbingctls:fpactls:fpmctlfs:fpmctlss:ieslowcts:iqdecbyalls:lldatifc:mcdecs:mcmnts:mcscheds:mifctlcs:miictls:mldfxd:mpcohtrks:mpgdxcd:mpgodlatd:mpiordtrks:mpmcarbs:mpvtdtrks:msctrls:msdecn:ncradecs:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:ptpcfsms:ptpcioregs:ptpcuctls:saedfxs:sanoas
yg4dna,yg4dna02ln0,yg4dna02ln0f5,yg4dna02nn0f5,ai3dna,ai3dna02ln0,ai3dna02ln0f5,1,,,,,,,,,,,,,,1,0.928,1.566,1.453248,1.453248,8,12,,,,Fri Dec 12 09:52:19 2008,datap->(1),msdecn
yg4dna,yg4dna02ln0,yg4dna02ln0g0,yg4dna02nn0g0,ai3dna,ai3dna02ln0,ai3dna02ln0g0,1,,,,,,,,,,,,,,182,1.16,1.566,1.81656,330.61392,10,16,,,,Fri Dec 12 09:52:19 2008,datap->(4) rls->(178),agdecfltc:dsbfilld:ieslowcts:iqdecbyalls:mcdecs:mcmnts:mcscheds:miictls:mpmcarbs:ncradecs:pcietl8pegs:ptpcfsms:ptpcioregs:ptpcuctls:roctlregc:roperfs:rotests:saedfxs:sanoas
yg4dna,yg4dna02ln0,yg4dna02ln0g5,yg4dna02nn0g5,ai3dna,ai3dna02ln0,ai3dna02ln0g5,1,,,,,,,,,,,,,,,1.392,1.566,2.179872,,12,20,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02ln0,yg4dna02ln0h0,yg4dna02nn0h0,ai3dna,ai3dna02ln0,ai3dna02ln0h0,1,,,,,,,,,,,,,,147,1.624,1.566,2.543184,373.848048,14,24,,,,Fri Dec 12 09:52:19 2008,regf->(4) rls->(143),fpmctlfs:ieslowcts:mcmnts:mcscheds:ncradecs:ptpcfsms:ptpcioregs:ptpcuctls:roctlregc:rotests:rscanc:sanoas
yg4dna,yg4dna02ln0,yg4dna02ln0h5,yg4dna02nn0h5,ai3dna,ai3dna02ln0,ai3dna02ln0h5,1,,,,,,,,,,,,,,,1.856,1.566,2.906496,,16,28,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02ln0,yg4dna02ln0i0,yg4dna02nn0i0,ai3dna,ai3dna02ln0,ai3dna02ln0i0,1,,,,,,,,,,,,,,1,2.32,1.566,3.63312,3.63312,20,36,,,,Fri Dec 12 09:52:19 2008,rls->(1),sictls
yg4dna,yg4dna02ln0,yg4dna02ln0i5,yg4dna02nn0i5,ai3dna,ai3dna02ln0,ai3dna02ln0i5,1,,,,,,,,,,,,,,,3.248,1.566,5.086368,,28,52,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02ln0,yg4dna02ln0j0,yg4dna02nn0j0,ai3dna,ai3dna02ln0,ai3dna02ln0j0,1,,,,,,,,,,,,,,3,3.944,1.566,6.176304,18.528912,34,64,,,,Fri Dec 12 09:52:19 2008,rls->(3),sictls
yg4dna,yg4dna02ln0,yg4dna02ln0j5,yg4dna02nn0j5,ai3dna,ai3dna02ln0,ai3dna02ln0j5,1,,,,,,,,,,,,,,,5.104,1.566,7.992864,,44,84,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02nn0,yg4dna02nn0a0,yg4dna02nn0a0,ai3dna,ai3dna02nn0,ai3dna02nn0a0,1,,,,,,,,,,,,,,93,0.464,1.566,0.726624,67.576032,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(20) regf->(73),bpnipd:dcibbankd:mltagaryd:rscanc:rsuopc
yg4dna,yg4dna02nn0,yg4dna02nn0a5,yg4dna02nn0a5,ai3dna,ai3dna02nn0,ai3dna02nn0a5,1,,,,,,,,,,,,,,,0.464,1.566,0.726624,,4,4,,,,Fri Dec 12 09:52:19 2008,,
yg4dna,yg4dna02nn0,yg4dna02nn0b0,yg4dna02nn0b0,ai3dna,ai3dna02nn0,ai3dna02nn0b0,1,,,,,,,,,,,,,,798,0.464,1.566,0.726624,579.845952,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(137) regf->(661),agsrfd:barsbd:dcibtagd:dcphyadrd:dcrotated:fpmgensd:idqctln:iealumx5c:iftlbd:iqnuked:mlprefd:molscdecd:moslaryd:mosscdecd:raflc:rscanc:rsuopc
yg4dna,yg4dna02nn0,yg4dna02nn0b5,yg4dna02nn0b5,ai3dna,ai3dna02nn0,ai3dna02nn0b5,1,,,,,,,,,,,,,,8,0.464,1.566,0.726624,5.812992,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(8),sishiftd
yg4dna,yg4dna02nn0,yg4dna02nn0c0,yg4dna02nn0c0,ai3dna,ai3dna02nn0,ai3dna02nn0c0,1,,,,,,,,,,,,,,616,0.464,1.566,0.726624,447.600384,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(78) regf->(506) rls->(32),agmead:alrsd:barsbd:bpitargetm:cbregs:dcibbankd:dcibtagd:dcphyadrd:dcrotated:dsbfilld:fpmctlss:fpmrndd:idqctln:iecrud:ifldchainc:iftlbd:iqnuked:micrctlc:mipresrfd:mlsqbd:mlsqd:mltagaryd:msctrls:msram:msuipmuxn:pmsndlrum:raramc:roalc:rsldsetupc:rsuopc:sialud
yg4dna,yg4dna02nn0,yg4dna02nn0c5,yg4dna02nn0c5,ai3dna,ai3dna02nn0,ai3dna02nn0c5,1,,,,,,,,,,,,,,23,0.464,1.566,0.726624,16.712352,4,4,,,,Fri Dec 12 09:52:19 2008,datap->(7) regf->(16),fpaaddd:fpmgenfd:fpshufhd:mlstlruarym:rsbpd
